,id,date,bedrooms,bathrooms,sqft_living,floors,waterfront,zipcode,yr_built,condition,grade,price,median price,status,lat,long,season,sell price,profit
2952,952005224,2014-11-05,2,1.0,890,1.0,no,98116,1918,good,average design,409000.0,565500.0,buy,47.5631,-122.381,autumn,531700.0,122700.0
2953,3575305485,2014-08-29,3,2.5,1890,2.0,no,98074,2012,regular,average design,409000.0,645000.0,buy,47.6225,-122.058,summer,531700.0,122700.0
2954,3876312840,2014-09-12,3,1.75,1970,1.0,no,98072,1976,regular,average design,408000.0,517500.0,buy,47.7353,-122.172,autumn,530400.0,122400.0
2955,9126100487,2014-08-13,3,3.0,1500,2.0,no,98122,2000,regular,average design,408000.0,574000.0,buy,47.6063,-122.305,summer,530400.0,122400.0
2956,6824100005,2014-08-01,3,2.5,1470,3.0,no,98117,2006,regular,average design,408000.0,545000.0,buy,47.6998,-122.366,summer,530400.0,122400.0
2957,3626039228,2014-09-18,3,1.0,1380,1.5,no,98117,1925,good,average design,408000.0,545000.0,buy,47.6987,-122.36,autumn,530400.0,122400.0
2958,339600070,2014-07-21,3,2.0,1640,2.0,no,98052,1987,regular,average design,408000.0,615000.0,buy,47.6829,-122.097,summer,530400.0,122400.0
2959,9390700095,2014-08-08,2,1.0,770,1.0,no,98102,1923,regular,average design,407500.0,720000.0,buy,47.6358,-122.322,summer,529750.0,122250.0
2960,2776600082,2014-11-13,3,3.5,1522,2.0,no,98117,2006,regular,average design,407500.0,545000.0,buy,47.6922,-122.375,autumn,529750.0,122250.0
2961,203900460,2014-07-28,3,2.0,1810,1.0,no,98053,1967,regular,average design,407450.0,635000.0,buy,47.6393,-121.967,summer,529685.0,122235.0
2962,4046601460,2014-06-06,4,2.0,1880,2.0,no,98014,1978,regular,average design,407193.0,415000.0,buy,47.6959,-121.921,summer,529350.9,122157.90000000002
2963,8887001215,2014-11-07,3,1.75,1860,1.5,no,98070,1929,good,average design,407185.0,465000.0,buy,47.5051,-122.461,autumn,529340.5,122155.5
2964,5422560660,2014-10-30,2,2.5,1700,2.0,no,98052,1976,good,average design,407000.0,615000.0,buy,47.6655,-122.13,autumn,529100.0,122100.0
2965,8910500471,2015-02-17,3,1.0,1140,1.0,no,98177,1954,regular,average design,407000.0,557000.0,buy,47.709,-122.363,autumn,529100.0,122100.0
2966,993001332,2014-09-03,3,2.25,1430,3.0,no,98103,2005,regular,average design,407000.0,550000.0,buy,47.6916,-122.341,autumn,529100.0,122100.0
2967,5100401516,2014-09-25,2,1.0,740,1.0,no,98115,1912,regular,average design,407000.0,570000.0,buy,47.6929,-122.318,autumn,529100.0,122100.0
2968,3575304895,2014-09-23,5,2.75,2400,1.0,no,98074,1974,good,average design,406550.0,645000.0,buy,47.622,-122.059,autumn,528515.0,121965.0
2969,8079040330,2014-09-27,3,2.0,1780,1.0,no,98059,1992,regular,average design,406500.0,435000.0,buy,47.5062,-122.149,autumn,528450.0,121950.0
2970,425079100,2014-12-31,3,2.75,1840,1.0,no,98014,1989,regular,average design,406500.0,415000.0,buy,47.6802,-121.908,autumn,528450.0,121950.0
2971,5422560810,2014-07-14,2,1.75,1510,2.0,no,98052,1978,good,average design,406500.0,615000.0,buy,47.6647,-122.13,summer,528450.0,121950.0
2972,2391600555,2014-06-30,2,1.0,870,1.0,no,98116,1947,good,average design,406500.0,565500.0,buy,47.5637,-122.395,summer,528450.0,121950.0
2973,424069088,2014-09-04,3,2.0,1380,1.0,no,98075,1968,good,average design,406430.0,739999.5,buy,47.5951,-122.036,autumn,528359.0,121929.0
2974,9222400510,2015-01-07,2,1.0,880,1.0,no,98115,1924,regular,average design,406000.0,570000.0,buy,47.6749,-122.323,autumn,527800.0,121800.0
2975,2488200455,2014-07-03,2,2.75,1350,2.0,no,98136,2006,regular,average design,405500.0,489950.0,buy,47.522,-122.39,summer,527150.0,121650.0
2976,3574801110,2014-11-25,4,2.75,2360,1.0,no,98034,1978,regular,average design,405000.0,446000.0,buy,47.7301,-122.223,autumn,526500.0,121500.0
2977,259600560,2014-08-27,3,1.0,1220,1.0,no,98008,1963,regular,average design,405000.0,545000.0,buy,47.6326,-122.119,summer,526500.0,121500.0
2978,3876000710,2014-12-18,3,2.0,1440,1.0,no,98034,1965,good,average design,405000.0,446000.0,buy,47.7243,-122.185,autumn,526500.0,121500.0
2979,6638900405,2014-12-08,2,1.0,800,1.0,no,98117,1942,regular,average design,405000.0,545000.0,buy,47.6913,-122.369,autumn,526500.0,121500.0
2980,7852150720,2014-09-22,3,2.5,2070,2.0,no,98065,2002,regular,average design,405000.0,500000.0,buy,47.5307,-121.875,autumn,526500.0,121500.0
2981,1112700150,2015-01-27,3,1.75,1260,1.0,no,98034,1979,good,average design,405000.0,446000.0,buy,47.7296,-122.233,autumn,526500.0,121500.0
2982,7201800090,2015-01-06,3,1.0,1250,1.0,no,98052,1975,regular,average design,405000.0,615000.0,buy,47.6986,-122.129,autumn,526500.0,121500.0
2983,6403510410,2014-09-05,4,2.5,1850,2.0,no,98059,1997,regular,average design,405000.0,435000.0,buy,47.4943,-122.157,autumn,526500.0,121500.0
2984,8663280080,2014-12-23,3,2.0,1660,1.0,no,98034,1981,regular,average design,405000.0,446000.0,buy,47.7103,-122.199,autumn,526500.0,121500.0
2985,3876100310,2014-07-11,3,1.5,1600,1.0,no,98034,1966,regular,average design,405000.0,446000.0,buy,47.721,-122.182,summer,526500.0,121500.0
2986,5422570260,2014-09-29,2,2.5,1790,2.0,no,98052,1979,good,average design,405000.0,615000.0,buy,47.6606,-122.128,autumn,526500.0,121500.0
2987,1189000492,2014-06-06,2,2.0,1405,2.0,no,98122,2007,regular,average design,405000.0,574000.0,buy,47.612,-122.295,summer,526500.0,121500.0
2988,4235400255,2014-09-05,2,1.0,720,1.0,no,98199,1942,regular,average design,405000.0,689900.0,buy,47.6604,-122.401,autumn,526500.0,121500.0
2989,3288200030,2014-08-29,4,2.5,2030,1.0,no,98034,1972,good,average design,405000.0,446000.0,buy,47.7321,-122.185,summer,526500.0,121500.0
2990,4036800925,2014-06-24,3,2.75,1310,1.0,no,98008,1957,regular,average design,405000.0,545000.0,buy,47.6016,-122.123,summer,526500.0,121500.0
2991,7853301930,2014-10-09,3,2.5,1960,2.0,no,98065,2006,regular,average design,405000.0,500000.0,buy,47.5415,-121.887,autumn,526500.0,121500.0
2992,5706201930,2015-02-17,3,1.5,1330,1.0,no,98027,1966,regular,average design,405000.0,571000.0,buy,47.5263,-122.051,autumn,526500.0,121500.0
2993,106000395,2014-06-24,3,1.0,1410,1.0,no,98177,1951,good,average design,405000.0,557000.0,buy,47.704,-122.367,summer,526500.0,121500.0
2994,9475700220,2014-06-26,4,2.5,2220,2.0,no,98059,2001,regular,average design,405000.0,435000.0,buy,47.4902,-122.154,summer,526500.0,121500.0
2995,2225039081,2014-10-20,3,1.0,960,1.0,no,98199,1943,regular,average design,405000.0,689900.0,buy,47.6465,-122.404,autumn,526500.0,121500.0
2996,6647200060,2015-02-09,3,1.75,1670,1.0,no,98034,1980,regular,average design,405000.0,446000.0,buy,47.7198,-122.193,autumn,526500.0,121500.0
2997,1454100122,2014-06-11,3,2.0,1640,1.0,no,98125,1948,regular,average design,405000.0,425000.0,buy,47.7216,-122.289,summer,526500.0,121500.0
2998,993002225,2014-06-23,3,2.25,1520,3.0,no,98103,2004,regular,average design,405000.0,550000.0,buy,47.6907,-122.34,summer,526500.0,121500.0
2999,1246700136,2014-12-23,3,1.5,1280,1.0,no,98033,1960,good,average design,405000.0,678000.0,buy,47.6922,-122.163,autumn,526500.0,121500.0
3000,5255200220,2014-12-05,3,1.75,2020,1.0,no,98011,1965,regular,average design,405000.0,470000.0,buy,47.7691,-122.199,autumn,526500.0,121500.0
3001,1552520010,2014-08-01,3,2.5,1500,2.0,no,98011,1994,regular,average design,405000.0,470000.0,buy,47.75,-122.176,summer,526500.0,121500.0
3002,3797000300,2014-08-08,2,1.0,880,1.0,no,98103,1927,good,average design,405000.0,550000.0,buy,47.6868,-122.349,summer,526500.0,121500.0
3003,1529300160,2014-06-19,2,1.0,1260,1.0,no,98103,1947,good,average design,405000.0,550000.0,buy,47.6988,-122.354,summer,526500.0,121500.0
3004,4045500710,2014-12-18,2,0.75,1160,1.0,no,98014,1937,good,average design,405000.0,415000.0,buy,47.6929,-121.87,autumn,526500.0,121500.0
3005,6817810310,2014-06-12,3,1.0,1330,1.0,no,98074,1984,regular,average design,405000.0,645000.0,buy,47.6355,-122.037,summer,526500.0,121500.0
3006,3630080190,2014-08-01,3,2.5,1500,2.0,no,98029,2005,regular,average design,405000.0,574500.0,buy,47.5537,-121.998,summer,526500.0,121500.0
3007,3649100264,2014-08-15,3,2.0,1740,1.0,no,98028,1989,regular,average design,405000.0,442500.0,buy,47.7397,-122.242,summer,526500.0,121500.0
3008,3013300055,2014-06-02,2,1.75,1710,2.0,no,98136,1920,regular,average design,405000.0,489950.0,buy,47.5319,-122.386,summer,526500.0,121500.0
3009,5667100025,2014-07-08,3,1.5,1010,1.5,no,98125,1953,good,average design,405000.0,425000.0,buy,47.72,-122.318,summer,526500.0,121500.0
3010,6608500290,2014-10-24,3,2.5,1430,1.0,no,98033,1960,regular,average design,405000.0,678000.0,buy,47.7012,-122.166,autumn,526500.0,121500.0
3011,3575302938,2014-06-20,3,1.0,1460,1.5,no,98074,2002,regular,average design,405000.0,645000.0,buy,47.6214,-122.063,summer,526500.0,121500.0
3012,3876312290,2014-11-21,3,1.75,1520,1.0,no,98072,1975,regular,average design,405000.0,517500.0,buy,47.7358,-122.175,autumn,526500.0,121500.0
3013,3630080030,2015-02-24,3,2.5,1440,2.0,no,98029,2005,regular,average design,405000.0,574500.0,buy,47.554,-121.998,autumn,526500.0,121500.0
3014,2591010240,2014-12-01,2,1.5,1370,2.0,no,98033,1987,good,average design,405000.0,678000.0,buy,47.6943,-122.184,autumn,526500.0,121500.0
3015,2767603608,2014-10-02,2,1.5,1170,3.0,no,98107,2001,regular,average design,405000.0,529975.0,buy,47.6719,-122.381,autumn,526500.0,121500.0
3016,2767600921,2014-06-23,2,1.0,860,1.0,no,98107,1901,good,average design,405000.0,529975.0,buy,47.675,-122.379,summer,526500.0,121500.0
3017,526059183,2014-08-01,4,2.25,1970,1.0,no,98011,1962,regular,average design,405000.0,470000.0,buy,47.7673,-122.202,summer,526500.0,121500.0
3018,8929000330,2014-07-29,3,2.5,1690,2.0,no,98029,2014,regular,average design,404763.0,574500.0,buy,47.5521,-121.998,summer,526191.9,121428.90000000002
3019,8024201055,2014-08-06,2,1.0,800,1.0,no,98115,1938,regular,average design,404500.0,570000.0,buy,47.6978,-122.314,summer,525850.0,121350.0
3020,1937300280,2014-10-30,2,1.0,1270,1.5,no,98144,1909,regular,average design,404500.0,452500.0,buy,47.5949,-122.307,autumn,525850.0,121350.0
3021,2025049028,2014-06-09,2,1.0,710,2.0,no,98102,1943,good,average design,403950.0,720000.0,buy,47.6414,-122.329,summer,525135.0,121185.0
3022,369000690,2014-08-12,4,1.0,1060,1.0,no,98199,1904,regular,average design,403504.0,689900.0,buy,47.6562,-122.389,summer,524555.2000000001,121051.20000000007
3023,9421500150,2014-06-23,3,1.0,1830,1.0,no,98125,1960,regular,average design,403500.0,425000.0,buy,47.7259,-122.297,summer,524550.0,121050.0
3024,9324800180,2014-10-16,2,1.5,1430,1.0,no,98125,1934,regular,average design,403250.0,425000.0,buy,47.7307,-122.29,autumn,524225.0,120975.0
3025,3362400472,2014-12-02,2,1.0,720,1.0,no,98103,1905,good,average design,403000.0,550000.0,buy,47.6823,-122.348,autumn,523900.0,120900.0
3026,597000593,2014-11-17,2,1.5,1240,2.0,no,98144,2009,regular,average design,403000.0,452500.0,buy,47.5758,-122.309,autumn,523900.0,120900.0
3027,8641500252,2015-02-27,3,2.5,1502,3.0,no,98115,2005,regular,average design,403000.0,570000.0,buy,47.6951,-122.305,autumn,523900.0,120900.0
3028,3678900110,2014-06-10,2,1.0,1100,1.0,no,98144,1926,good,average design,403000.0,452500.0,buy,47.5738,-122.313,summer,523900.0,120900.0
3029,2193300620,2015-02-17,3,2.25,1840,1.0,no,98052,1980,regular,average design,403000.0,615000.0,buy,47.6923,-122.095,autumn,523900.0,120900.0
3030,1087500040,2014-10-14,3,1.75,1270,1.0,no,98033,1956,regular,average design,403000.0,678000.0,buy,47.6647,-122.177,autumn,523900.0,120900.0
3031,789000520,2014-07-15,3,1.75,1480,2.0,no,98103,1995,regular,average design,402500.0,550000.0,buy,47.6966,-122.35,summer,523250.0,120750.0
3032,7228502150,2014-10-23,4,1.0,1270,1.5,no,98122,1903,regular,average design,402500.0,574000.0,buy,47.6135,-122.307,autumn,523250.0,120750.0
3033,2516000486,2014-07-01,2,1.0,800,1.0,no,98107,1946,good,average design,402500.0,529975.0,buy,47.6588,-122.362,summer,523250.0,120750.0
3034,7175300045,2014-11-12,3,1.75,1480,1.0,no,98115,1926,regular,average design,402300.0,570000.0,buy,47.681,-122.304,autumn,522990.0,120690.0
3035,3574801740,2014-07-28,3,1.75,1790,1.0,no,98034,1980,regular,average design,402200.0,446000.0,buy,47.7311,-122.226,summer,522860.0,120660.0
3036,1523300141,2014-06-23,2,0.75,1020,2.0,no,98144,2009,regular,average design,402101.0,452500.0,buy,47.5944,-122.299,summer,522731.30000000005,120630.30000000005
3037,6413600285,2014-08-25,3,1.75,1580,1.5,no,98125,1947,good,average design,402000.0,425000.0,buy,47.7192,-122.32,summer,522600.0,120600.0
3038,3585220340,2014-08-11,4,1.75,1640,1.0,no,98052,1968,good,average design,402000.0,615000.0,buy,47.6933,-122.116,summer,522600.0,120600.0
3039,7625702263,2014-06-12,3,3.5,1240,2.0,no,98136,2008,regular,average design,402000.0,489950.0,buy,47.5496,-122.388,summer,522600.0,120600.0
3040,3205400150,2014-06-17,3,1.5,1450,1.0,no,98034,1968,regular,average design,402000.0,446000.0,buy,47.7212,-122.179,summer,522600.0,120600.0
3041,1826059042,2014-09-23,3,2.5,1970,2.0,no,98011,1990,good,average design,402000.0,470000.0,buy,47.7397,-122.209,autumn,522600.0,120600.0
3042,1387301350,2014-11-23,3,2.0,1720,1.0,no,98011,1969,good,average design,402000.0,470000.0,buy,47.7368,-122.195,autumn,522600.0,120600.0
3043,7518503685,2014-10-09,2,1.0,710,1.0,no,98117,1905,good,average design,402000.0,545000.0,buy,47.6765,-122.381,autumn,522600.0,120600.0
3044,6838000170,2014-08-29,3,2.5,1520,2.0,no,98052,1986,regular,average design,402000.0,615000.0,buy,47.6801,-122.161,summer,522600.0,120600.0
3045,2768301490,2014-06-26,2,1.0,620,1.0,no,98107,1911,good,average design,402000.0,529975.0,buy,47.6655,-122.371,summer,522600.0,120600.0
3046,7518505070,2014-06-25,4,2.25,2000,2.0,no,98117,1926,good,average design,402000.0,545000.0,buy,47.6769,-122.383,summer,522600.0,120600.0
3047,820000012,2014-08-27,3,3.25,1770,3.0,no,98125,2001,regular,average design,401000.0,425000.0,buy,47.7186,-122.314,summer,521300.0,120300.0
3048,106000320,2014-10-31,2,1.0,840,1.0,no,98177,1948,good,average design,401000.0,557000.0,buy,47.7019,-122.366,autumn,521300.0,120300.0
3049,6817810190,2014-07-01,3,2.0,1240,1.0,no,98074,1984,regular,average design,401000.0,645000.0,buy,47.6364,-122.037,summer,521300.0,120300.0
3050,7308900100,2014-06-19,4,1.0,1940,1.5,no,98177,1947,regular,average design,401000.0,557000.0,buy,47.7188,-122.358,summer,521300.0,120300.0
3051,1387300570,2014-12-01,3,2.75,2020,1.0,no,98011,1969,regular,average design,401000.0,470000.0,buy,47.7399,-122.197,autumn,521300.0,120300.0
3052,8044200200,2015-02-26,2,1.5,1260,2.0,no,98052,1983,good,average design,401000.0,615000.0,buy,47.6747,-122.151,autumn,521300.0,120300.0
3053,7202330280,2014-09-22,3,2.25,1350,2.0,no,98053,2003,regular,average design,401000.0,635000.0,buy,47.6824,-122.036,autumn,521300.0,120300.0
3054,9202650040,2014-09-26,3,1.0,1120,1.0,no,98027,1941,good,average design,401000.0,571000.0,buy,47.5631,-122.091,autumn,521300.0,120300.0
3055,7625703260,2014-09-24,2,1.75,2320,1.0,no,98136,1948,regular,average design,400950.0,489950.0,buy,47.5468,-122.386,autumn,521235.0,120285.0
3056,3763300040,2014-10-27,3,1.5,1330,1.0,no,98034,1956,regular,average design,400000.0,446000.0,buy,47.7167,-122.233,autumn,520000.0,120000.0
3057,5505700020,2014-06-18,3,1.75,1050,1.5,no,98116,1928,good,average design,400000.0,565500.0,buy,47.5715,-122.394,summer,520000.0,120000.0
3058,7375300100,2014-11-24,3,1.5,1510,1.0,no,98008,1959,regular,average design,400000.0,545000.0,buy,47.5978,-122.116,autumn,520000.0,120000.0
3059,1236900090,2014-09-15,3,1.0,1060,1.0,no,98033,1969,regular,average design,400000.0,678000.0,buy,47.6736,-122.167,autumn,520000.0,120000.0
3060,1774000200,2014-12-02,3,1.75,1920,1.0,no,98072,1968,regular,average design,400000.0,517500.0,buy,47.7487,-122.082,autumn,520000.0,120000.0
3061,4077800258,2014-10-09,3,1.0,1000,1.0,no,98125,1930,good,average design,400000.0,425000.0,buy,47.7098,-122.283,autumn,520000.0,120000.0
3062,6413100242,2014-08-26,3,1.75,1730,1.0,no,98125,1961,regular,average design,400000.0,425000.0,buy,47.7149,-122.322,summer,520000.0,120000.0
3063,3819800280,2014-08-19,2,1.0,1180,1.0,no,98011,1984,regular,average design,400000.0,470000.0,buy,47.7273,-122.236,summer,520000.0,120000.0
3064,982850060,2014-06-03,3,2.25,1450,2.0,no,98028,2009,regular,average design,400000.0,442500.0,buy,47.761,-122.232,summer,520000.0,120000.0
3065,3649100304,2014-08-19,3,2.25,1740,2.0,no,98028,1980,regular,average design,400000.0,442500.0,buy,47.7376,-122.242,summer,520000.0,120000.0
3066,3101500090,2014-10-17,4,1.0,2320,1.5,no,98144,1921,regular,average design,400000.0,452500.0,buy,47.573,-122.312,autumn,520000.0,120000.0
3067,3818700185,2014-09-25,4,1.5,2150,1.0,no,98028,1952,good,average design,400000.0,442500.0,buy,47.7635,-122.263,autumn,520000.0,120000.0
3068,2872900050,2014-10-07,3,2.5,1450,1.0,no,98074,1984,regular,average design,400000.0,645000.0,buy,47.6256,-122.037,autumn,520000.0,120000.0
3069,263000327,2015-02-27,3,2.5,1460,3.0,no,98103,2002,regular,average design,400000.0,550000.0,buy,47.698,-122.349,autumn,520000.0,120000.0
3070,7518507685,2015-02-23,3,1.0,1100,2.0,no,98117,1900,good,average design,400000.0,545000.0,buy,47.679,-122.386,autumn,520000.0,120000.0
3071,3819800580,2014-12-04,4,2.0,2070,2.0,no,98011,1982,regular,average design,400000.0,470000.0,buy,47.7264,-122.237,autumn,520000.0,120000.0
3072,4443800375,2014-10-02,3,1.0,900,1.5,no,98117,1910,regular,average design,400000.0,545000.0,buy,47.684,-122.393,autumn,520000.0,120000.0
3073,7853361210,2015-02-18,3,2.0,1650,1.5,no,98065,2009,regular,average design,400000.0,500000.0,buy,47.515,-121.874,autumn,520000.0,120000.0
3074,6071300090,2014-08-26,3,1.75,1330,1.0,no,98006,1960,regular,average design,400000.0,760184.5,buy,47.5538,-122.176,summer,520000.0,120000.0
3075,114100297,2014-09-22,3,1.75,1560,1.0,no,98028,1970,good,average design,400000.0,442500.0,buy,47.7769,-122.25,autumn,520000.0,120000.0
3076,7007700030,2015-01-05,3,1.0,1050,1.0,no,98116,1952,regular,average design,400000.0,565500.0,buy,47.5709,-122.401,autumn,520000.0,120000.0
3077,2926049408,2014-10-09,3,2.0,3000,1.0,no,98125,1962,regular,average design,400000.0,425000.0,buy,47.7058,-122.315,autumn,520000.0,120000.0
3078,567000408,2014-06-02,3,2.5,1495,3.0,no,98144,2006,regular,average design,400000.0,452500.0,buy,47.593,-122.295,summer,520000.0,120000.0
3079,3578401770,2015-02-26,3,1.0,1410,1.0,no,98074,1983,regular,average design,400000.0,645000.0,buy,47.6203,-122.036,autumn,520000.0,120000.0
3080,3574801720,2014-10-22,3,1.75,1470,1.0,no,98034,1987,regular,average design,400000.0,446000.0,buy,47.7315,-122.226,autumn,520000.0,120000.0
3081,3026059014,2015-01-12,3,1.5,1950,1.0,no,98034,1914,good,average design,400000.0,446000.0,buy,47.7094,-122.228,autumn,520000.0,120000.0
3082,2651100050,2015-02-17,3,1.0,1180,1.0,no,98034,1969,regular,average design,400000.0,446000.0,buy,47.7233,-122.221,autumn,520000.0,120000.0
3083,3319500385,2014-06-16,4,1.75,1580,1.0,no,98144,1947,regular,average design,400000.0,452500.0,buy,47.6003,-122.306,summer,520000.0,120000.0
3084,6632300478,2014-09-16,4,2.0,1350,1.0,no,98125,1959,good,average design,400000.0,425000.0,buy,47.7287,-122.31,autumn,520000.0,120000.0
3085,291310100,2015-01-16,3,2.5,1600,2.0,no,98027,2004,regular,average design,400000.0,571000.0,buy,47.5345,-122.069,autumn,520000.0,120000.0
3086,9268200440,2014-07-21,3,1.75,1390,1.0,no,98117,1981,regular,average design,400000.0,545000.0,buy,47.6944,-122.366,summer,520000.0,120000.0
3087,3362400615,2014-08-20,3,1.0,1350,1.5,no,98103,1914,good,average design,400000.0,550000.0,buy,47.682,-122.348,summer,520000.0,120000.0
3088,1324079054,2014-09-22,4,1.5,1980,1.0,no,98024,1962,regular,average design,400000.0,462500.0,buy,47.5606,-121.853,autumn,520000.0,120000.0
3089,9526500090,2014-08-22,3,3.0,2090,1.0,no,98019,2001,regular,average design,400000.0,401250.0,buy,47.7408,-121.974,summer,520000.0,120000.0
3090,4047200825,2014-10-11,1,1.0,1390,1.0,no,98019,1960,regular,average design,400000.0,401250.0,buy,47.7652,-121.903,autumn,520000.0,120000.0
3091,6672920050,2014-06-17,3,2.25,2140,2.0,no,98019,1986,regular,average design,400000.0,401250.0,buy,47.7267,-121.966,summer,520000.0,120000.0
3092,4047200065,2014-06-23,4,1.75,1700,1.5,no,98019,1965,regular,average design,400000.0,401250.0,buy,47.7694,-121.903,summer,520000.0,120000.0
3093,6076500220,2014-09-03,3,2.25,1180,2.0,no,98034,1987,regular,average design,400000.0,446000.0,buy,47.7112,-122.238,autumn,520000.0,120000.0
3094,6084200100,2014-08-01,3,2.5,2120,2.0,no,98059,2006,regular,average design,400000.0,435000.0,buy,47.4787,-122.129,summer,520000.0,120000.0
3095,203100460,2014-09-24,1,1.0,530,1.0,no,98053,1949,good,average design,400000.0,635000.0,buy,47.6422,-121.954,autumn,520000.0,120000.0
3096,7579200715,2014-12-05,3,1.75,1860,1.5,no,98116,1918,good,average design,400000.0,565500.0,buy,47.5586,-122.383,autumn,520000.0,120000.0
3097,9268200550,2014-10-10,2,2.0,1520,1.0,no,98117,1999,regular,average design,400000.0,545000.0,buy,47.6948,-122.364,autumn,520000.0,120000.0
3098,2806800120,2014-06-10,4,2.5,2530,1.0,no,98011,1978,regular,average design,400000.0,470000.0,buy,47.7762,-122.21,summer,520000.0,120000.0
3099,6021502830,2014-11-10,3,1.0,1130,1.0,no,98117,1941,regular,average design,400000.0,545000.0,buy,47.6856,-122.385,autumn,520000.0,120000.0
3100,6054650070,2014-10-07,3,1.75,1370,1.0,no,98074,1977,good,average design,400000.0,645000.0,buy,47.6127,-122.045,autumn,520000.0,120000.0
3101,9477100330,2014-12-12,3,1.75,1510,1.0,no,98034,1968,regular,average design,400000.0,446000.0,buy,47.7279,-122.195,autumn,520000.0,120000.0
3102,1775900140,2014-07-09,3,2.0,1760,1.0,no,98072,1967,good,average design,400000.0,517500.0,buy,47.74,-122.093,summer,520000.0,120000.0
3103,7625702615,2015-01-14,2,1.0,610,1.0,no,98136,1918,regular,average design,400000.0,489950.0,buy,47.5498,-122.383,autumn,520000.0,120000.0
3104,126049217,2014-06-04,3,1.75,1530,1.0,no,98028,1986,regular,average design,400000.0,442500.0,buy,47.7655,-122.244,summer,520000.0,120000.0
3105,1407300012,2015-01-28,2,2.0,1050,2.0,no,98122,2004,regular,average design,400000.0,574000.0,buy,47.6181,-122.302,autumn,520000.0,120000.0
3106,5100403636,2015-02-23,2,1.0,700,1.0,no,98115,1927,regular,average design,400000.0,570000.0,buy,47.6962,-122.321,autumn,520000.0,120000.0
3107,2490200615,2014-06-09,2,1.0,1140,1.0,no,98136,1942,regular,average design,400000.0,489950.0,buy,47.5323,-122.383,summer,520000.0,120000.0
3108,312000295,2015-01-22,2,1.0,920,1.0,no,98136,1952,good,average design,400000.0,489950.0,buy,47.5569,-122.394,autumn,520000.0,120000.0
3109,3560800040,2014-10-28,2,1.75,960,1.0,no,98136,1946,good,average design,400000.0,489950.0,buy,47.5551,-122.396,autumn,520000.0,120000.0
3110,2697400020,2014-10-31,3,2.0,1350,1.0,no,98177,1964,regular,average design,400000.0,557000.0,buy,47.7616,-122.365,autumn,520000.0,120000.0
3111,8024201370,2014-12-08,2,1.0,880,1.0,no,98115,1931,regular,average design,400000.0,570000.0,buy,47.6997,-122.314,autumn,520000.0,120000.0
3112,3262300920,2015-04-08,4,3.0,2150,2.0,no,98039,1953,regular,average design,1200000.0,1905000.0,buy,47.6335,-122.236,spring,1320000.0,120000.0
3113,4037500230,2014-10-07,5,2.25,2070,1.0,no,98008,1958,good,average design,400000.0,545000.0,buy,47.6095,-122.122,autumn,520000.0,120000.0
3114,424059052,2014-12-22,3,1.0,1300,1.0,no,98005,1943,good,average design,400000.0,765475.0,buy,47.593,-122.165,autumn,520000.0,120000.0
3115,5102400105,2014-10-13,4,1.0,1420,1.5,no,98115,1930,regular,average design,400000.0,570000.0,buy,47.6942,-122.321,autumn,520000.0,120000.0
3116,4039300490,2014-06-03,3,1.5,1200,1.0,no,98007,1962,good,average design,400000.0,560000.0,buy,47.6084,-122.136,summer,520000.0,120000.0
3117,4038300070,2014-11-13,3,1.5,1510,1.0,no,98007,1960,regular,average design,400000.0,560000.0,buy,47.6119,-122.133,autumn,520000.0,120000.0
3118,6379500159,2014-09-11,3,2.25,1190,2.0,no,98116,2008,regular,average design,400000.0,565500.0,buy,47.5818,-122.387,autumn,520000.0,120000.0
3119,9542890010,2014-11-13,2,2.5,1340,2.0,no,98052,2008,regular,average design,400000.0,615000.0,buy,47.6858,-122.102,autumn,520000.0,120000.0
3120,1525069021,2014-12-01,3,2.5,2580,1.5,no,98053,1946,regular,average design,400000.0,635000.0,buy,47.6465,-122.024,autumn,520000.0,120000.0
3121,1226039129,2015-02-09,4,2.0,1560,1.0,no,98177,1964,regular,average design,400000.0,557000.0,buy,47.7565,-122.358,autumn,520000.0,120000.0
3122,2558610070,2015-02-17,4,2.25,1970,2.0,no,98034,1973,regular,average design,400000.0,446000.0,buy,47.7223,-122.172,autumn,520000.0,120000.0
3123,3191000240,2014-06-12,3,1.75,1590,1.5,no,98034,1938,good,average design,400000.0,446000.0,buy,47.7146,-122.217,summer,520000.0,120000.0
3124,6817801410,2014-06-24,3,2.0,1230,1.0,no,98074,1984,regular,average design,400000.0,645000.0,buy,47.6321,-122.034,summer,520000.0,120000.0
3125,3881900445,2014-07-09,5,2.75,1970,1.0,no,98144,1986,regular,average design,399950.0,452500.0,buy,47.5868,-122.308,summer,519935.0,119985.0
3126,5706200060,2014-08-18,3,1.0,1020,1.0,no,98027,1969,regular,average design,399950.0,571000.0,buy,47.5254,-122.043,summer,519935.0,119985.0
3127,7515000143,2014-08-05,3,2.25,1360,2.0,no,98117,2006,regular,average design,399950.0,545000.0,buy,47.6925,-122.375,summer,519935.0,119985.0
3128,8807300570,2014-12-29,3,1.0,1040,1.0,no,98053,1978,regular,average design,399950.0,635000.0,buy,47.6738,-122.063,autumn,519935.0,119985.0
3129,106000044,2014-08-26,3,1.0,1470,1.0,no,98177,1950,regular,average design,399950.0,557000.0,buy,47.7013,-122.368,summer,519935.0,119985.0
